	id	price	surface	country	index
5203	01G6N8WH4VTR3YWHQ9QQ3G05AZ	440.03	69.0	Austria	6.377246376811594
5204	01G6N8WJW25G791W3ZRD7ZK4ET	699.0	42.0	Austria	16.642857142857142
5206	01G6N8WBWFERE4Q2K52X6HTJAN	900.0	50.0	Italy	18.0
5207	01G6N8X0J769SY1P3Q15VPRVAR	1324.8	45.0	Norway	29.439999999999998
5208	01G6N8WMW3R5WD7P26Q4DZWQT9	849.0	71.0	Austria	11.95774647887324
5209	01G6N8WQEY3T7EZ4THYARB9SPY	700.0	79.0	Portugal	8.860759493670885
5210	01G6N8WY5JY77DFQXNDNTRAQSY	1584.0	48.0	Iceland	33.0
5211	01G6N8X56CXMKGV50A5VZMYME4	132.5	60.0	Hungary	2.2083333333333335
5212	01G6N8WWV441ZQ550V5AY9XG5X	1785.0	91.0	Poland	19.615384615384617
5213	01G6N8X0J3AHY638X485Q4NFE4	1008.0	70.0	Norway	14.4
5214	01G6N8WZ3R33S703DPKNJZYG03	1080.0	38.0	Sweden	28.42105263157895
5215	01G6N8WBNATC9G2SXDQPXQMF0Z	2000.0	150.0	Italy	13.333333333333334
5217	01G6N8WX7W02J5AV21FDVGX8NJ	294.0	22.0	Poland	13.363636363636363
5218	01G6N8WJZQ3K020CYDC2NGARHZ	549.0	39.0	Austria	14.076923076923077
5219	01G6N8WR0JZENVWV20H60CMEMW	1064.0	105.0	Netherlands	10.133333333333333
5220	01G6N8WWVM55BDD8ABVTVTCVM3	1050.0	85.0	Poland	12.352941176470589
5221	01G6N8XDN9KW9VHZHXJEBB21RH	340.0	22.0	Estonia	15.454545454545455
5222	01G6N8WB3AJH02C3PDRASQHA9N	850.0	50.0	Italy	17.0
5223	01G6N8WXXB7YBMZYSAMVY43T1Q	650.0	90.0	Greece	7.222222222222222
5224	01G6N8WW8GRH4B3DXCKWBJ8425	399.0	52.0	Poland	7.673076923076923
5225	01G6N8WVSGJ4VHNFQYFHTJY8SZ	3250.0	113.0	Denmark	28.761061946902654
5226	01G6N8WXDM6KAD8AH3TWN3PX46	693.0	42.0	Poland	16.5
5227	01G6N8WZW7KFX4HKWCHDRGAPVJ	621.0	40.0	Sweden	15.525
5229	01G6N8WAYY8P1DFTFTYKD5GZNG	1700.0	80.0	Italy	21.25
5231	01G6N8WK6VG0EWTSYC8MB15WVC	715.0	37.0	Austria	19.324324324324323
5233	01G6N8WXBQHH9007MQ2KX3AFA7	483.0	53.0	Poland	9.11320754716981
5234	01G6N8XCNGQZAGBX1AHG1GQQK0	94.0	78.0	Romania	1.205128205128205
5236	01G6N8WDFPDGD5VTCDDECDN520	1500.0	280.0	Italy	5.357142857142857
5237	01G6N8X0FC0ANS5QC9G2A4P2SM	1920.0	93.0	Norway	20.64516129032258
5238	01G6N8WF9QCEYR96NJGNRCNBHP	760.0	42.0	Spain	18.095238095238095
5241	01G6N8X12Q6VBRSSJQ52ENBE56	803.0	72.0	Finland	11.152777777777779
5243	01G6N8X6H0W0KC07QNAX5YTEVK	2100.0	120.0	Luxembourg	17.5
5244	01G6N8X5K2KAK6ZPR0515HB9G1	1575.0	97.0	Hungary	16.237113402061855
5245	01G6N8WZ5YKB09V9R1FD3DWHAV	1914.75	120.0	Sweden	15.95625
5246	01G6N8WF8FTPE5232N1RQRZ74S	830.0	61.0	Spain	13.60655737704918
5248	01G6N8WVH6F6P638MCECCFDF31	1560.0	66.0	Denmark	23.636363636363637
5249	01G6N8WZJ9TT9NV879MQQ369FV	312.3	20.0	Sweden	15.615
5250	01G6N8X1GBW30GCACEC504R68Z	1350.0	78.0	Finland	17.307692307692307
5253	01G6N8WZWCYK6YKFX3N0GFDASP	528.12	69.0	Sweden	7.653913043478261
5254	01G6N8WB3MBX3TTW312KP6SJA0	480.0	40.0	Italy	12.0
5255	01G6N8WFG47RXNX45VYB6YD0H1	420.0	20.0	France	21.0
5257	01G6N8WTPMMXF85C9GN22NNRPB	2990.0	138.0	Denmark	21.666666666666668
5258	01G6N8WBG0RSGR18XPHV9YWN4Q	560.0	60.0	Italy	9.333333333333334
5261	01G6N8WTTWB6DEFPZ3E65V1N28	1296.2976	106.0	Denmark	12.229222641509434
5262	01G6N8WG0V33QZS7804ETXGRVG	1298.0	90.0	France	14.422222222222222
5263	01G6N8XBZZZFDF880YYTDHRJZB	180.0	170.0	Romania	1.0588235294117647
5264	01G6N8X6RT8HQT5FQZDVBT01M8	1380.0	30.0	Luxembourg	46.0
5265	01G6N8WYQ82M70X055APYT5MAM	378.0	14.0	Sweden	27.0
5266	01G6N8WN2GTKKJVQDBEN4M14XN	1160.0	66.0	Switzerland	17.575757575757574
5268	01G6N8WMV2ZY8A2ASJ4CZRRHRP	777.0	63.0	Austria	12.333333333333334
5269	01G6N8WETJP3CJYCA5VS8SZVP9	400.0	65.0	Spain	6.153846153846154
5270	01G6N8WYDDP48B3DM293QGY5ZR	990.0	43.0	Sweden	23.023255813953487
5271	01G6N8WYWSDE4DYFC0YHJJJZPV	1035.0	55.0	Sweden	18.818181818181817
5272	01G6N8WWJ207NZ84AB4C0M56W1	735.0	45.0	Poland	16.333333333333332
5273	01G6N8WXQTGETSFQE070H8PX9E	2.2	200.0	Greece	0.011000000000000001
5274	01G6N8XD17MQ1W63KY3YQC8NM6	64.0	68.0	Romania	0.9411764705882353
5277	01G6N8WG5ZGEA501BDENNH7JWR	520.0	53.0	France	9.81132075471698
5278	01G6N8X78G9ZXYYG0DTM1CGWKQ	730.0	60.0	Belgium	12.166666666666666
5279	01G6N8X5DA0TZ8M8A8J0VSD1SR	1050.0	85.0	Hungary	12.352941176470589
5280	01G6N8WHQCT6CV6FD446RD159W	799.83	43.0	Austria	18.600697674418605
5282	01G6N8WX0QHBMX7HPTNBD5RV6W	735.0	42.0	Poland	17.5
5283	01G6N8WM6MRE5Y7EV0RGPH2V9J	763.0	58.0	Austria	13.155172413793103
5284	01G6N8WESSAE2XJ08N0Q06E2ZR	425.0	50.0	Spain	8.5
5286	01G6N8X7W8X0BTW0XXHZZ6JDV8	750.0	96.0	Belgium	7.8125
5287	01G6N8WESKVJ757HYKCQ04R671	475.0	117.0	Spain	4.05982905982906
5288	01G6N8WYPT5ZNTST7WFSDV7A9R	1169.55	35.0	Sweden	33.41571428571429
5289	01G6N8XCYTDA56PJB1MBD3QQCF	419.8	200.0	Romania	2.099
5291	01G6N8WM8W940STNHJFG3YMCFW	951.8	51.0	Austria	18.662745098039213
5292	01G6N8X3JK5FGSR21BFP4VNMQM	320.0	42.0	Republic	7.619047619047619
5294	01G6N8WFC3Z80SMSKX3G6H52MA	500.0	33.0	France	15.151515151515152
5297	01G6N8X5WR1RRB29KEZJRY9G72	650.0	63.0	Hungary	10.317460317460318
5298	01G6N8WTR7HE84T07HHGPC4MXD	605.3697	49.0	Denmark	12.354483673469387
5299	01G6N8X574487ZWYJYT5458ZP9	312.5	27.0	Hungary	11.574074074074074
5301	01G6N8WYTDJT62FCKYRPQ7HQR8	423.0	15.0	Sweden	28.2
5302	01G6N8WRA6NXYW83WNXYTMGTYM	1012.0	108.0	Netherlands	9.37037037037037
5304	01G6N8XCMMT3304HAS9555Q5F0	0.44000000000000006	240.0	Romania	0.0018333333333333335
5306	01G6N8WWAVM0TD9NN6539XJTG0	525.0	55.0	Poland	9.545454545454545
5309	01G6N8WVMH6Z15THAARTQ87BEK	694.59	85.0	Denmark	8.17164705882353
5310	01G6N8X266DM7QNY5BSZQKTKG6	1076.11	74.0	Finland	14.542027027027025
5312	01G6N8WQG2K9JDZ967SVKKDJG4	700.0	92.0	Portugal	7.608695652173913
5314	01G6N8WNZREXPKSSTNXFC1TR7V	440.0	56.0	Switzerland	7.857142857142857
5317	01G6N8X53T89HSB0DTADW704DE	475.0	59.0	Hungary	8.05084745762712
5318	01G6N8WH1CG5S5CYSSBAH4BJ3X	949.54	79.0	Austria	12.019493670886076
5319	01G6N8WGMP63PHAYA29R8334WV	630.0	51.0	France	12.352941176470589
5320	01G6N8XD6085CK7NCVNF2ZEKF0	115.0	350.0	Romania	0.32857142857142857
5324	01G6N8WY6V7RAXYR8S4KWK8QT1	2304.0	74.0	Iceland	31.135135135135137
5325	01G6N8WTYAE91WMAW4CHW9CTEZ	237.9	21.0	Denmark	11.32857142857143
5326	01G6N8WHWW4TNA8WVGMGVNFYRH	968.25	53.0	Austria	18.2688679245283
5327	01G6N8XBNK9VR6G1RPG426H7Q1	70.0	55.0	Romania	1.2727272727272727
5328	01G6N8WEP3VBSAXYT8M729XTN4	850.0	80.0	Spain	10.625
5329	01G6N8XDMBMVHKSDQ34R6FTTXR	300.0	33.0	Estonia	9.090909090909092
5330	01G6N8WKPA7NA41EVTM7R6YP4E	1106.0	74.0	Austria	14.945945945945946
5331	01G6N8WS6372YAXB0XMD8C0XHV	1175.0	75.0	Netherlands	15.666666666666666
5332	01G6N8WNTY2BEWD4C1GCDKGNGH	1150.0	80.0	Switzerland	14.375
5333	01G6N8X5ZHKM963234TSZPZNXG	250.0	54.0	Hungary	4.62962962962963
5334	01G6N8WRT7A2G2YTPQZ4S2JFJ2	950.0	49.0	Netherlands	19.387755102040817
5335	01G6N8WX6JXZE4CB8DK2C47339	330.75	29.0	Poland	11.405172413793103
5336	01G6N8WG04CWXYN0KJJQR7KPQE	797.0	54.0	France	14.75925925925926
5339	01G6N8WQQ3M3Q05XGNMJ6ST32Y	850.0	57.0	Portugal	14.912280701754385
5340	01G6N8X5EB8YE30DTFZT010H31	1250.0	134.0	Hungary	9.328358208955224
5343	01G6N8X83H2T8SHBTMCVXY0XP5	1350.0	132.0	Belgium	10.227272727272727
5344	01G6N8WF9E7XKA5D8JEGZB0A77	725.0	62.0	Spain	11.693548387096774
5345	01G6N8WTTGWJ1GMEMK5QZC8YSH	552.5	80.0	Denmark	6.90625
5347	01G6N8X4K1M0SVJN6G9J6V5HX9	300.0	45.0	Hungary	6.666666666666667
5348	01G6N8WRPZZAFTE6897QWTYMXY	680.0	58.0	Netherlands	11.724137931034482
5349	01G6N8X81D72XSC4MF7ZBSCSDH	650.0	119.0	Belgium	5.46218487394958
5350	01G6N8X50HGG3TQXKN0ZT85GX6	300.0	42.0	Hungary	7.142857142857143
5351	01G6N8X59A8HBNEF9F738CW1YZ	1685.0	100.0	Hungary	16.85
5352	01G6N8WN3FH8ZXQW25W2TZ9379	1520.0	89.0	Switzerland	17.078651685393258
5353	01G6N8WVE2RHQQD4W7Q9FWC0TA	1443.0	96.0	Denmark	15.03125
5354	01G6N8XBDG14DFCXYWYTSNRWKJ	2300.0	200.0	Slovenia	11.5
5355	01G6N8WQDXACDW4FCB12Z5FKCP	800.0	125.0	Portugal	6.4
5357	01G6N8WC11C1J1V38S3ZF1X8Y3	10000.0	310.0	Italy	32.25806451612903
5358	01G6N8WEEQVC8WW0135855RF3F	1300.0	135.0	Spain	9.62962962962963
5359	01G6N8WSWGB7FR7YGWG87935KJ	1254.5	87.0	Denmark	14.419540229885058
5360	01G6N8WQCA2D1ZY5Z8H69ZH10B	820.0	125.0	Portugal	6.56
5361	01G6N8WFZHQCTERKYQ46QABEQD	784.0	60.0	France	13.066666666666666
5365	01G6N8WZEEV1C0CBZ8DFF7K4YN	891.0	82.0	Sweden	10.865853658536585
5366	01G6N8WAY9JPAR19BCPT6QJ9SG	700.0	45.0	Italy	15.555555555555555
5369	01G6N8X859YCK8M9PVWAAY0XHM	570.0	91.0	Belgium	6.263736263736264
5370	01G6N8WKJJ7AEPDABBSQXBJ03X	750.0	47.0	Austria	15.957446808510639
5371	01G6N8XDN2CZXS8RV7S84AP4XP	1800.0	135.0	Estonia	13.333333333333334
5372	01G6N8WQY82XQ6WQPYQJQ8D8JJ	1750.0	75.0	Netherlands	23.333333333333332
5373	01G6N8WAXH4T22AQJEKN7ZTH5J	900.0	75.0	Italy	12.0
5377	01G6N8X0F8B8P7E1B06E23R930	2304.0	90.0	Norway	25.6
5378	01G6N8WMAM437J2QP3FH2KYGNQ	850.0	79.0	Austria	10.759493670886076
5379	01G6N8WX13W7GGGAXW635EGW4Y	672.0	57.0	Poland	11.789473684210526
5380	01G6N8X0DSTAZFZ6NNSNC1QWDJ	2304.0	77.0	Norway	29.92207792207792
5381	01G6N8WQPG8NM0T5JT83488QHE	970.0	97.0	Portugal	10.0
5382	01G6N8XE01TPYG6AGEQ1Z9R8BD	1200.0	64.0	Estonia	18.75
5384	01G6N8WGT39DZ8VYSGE30MQCYP	596.0	35.0	Austria	17.02857142857143
5385	01G6N8X5XK6ZJVG5C4WN84ZXY6	212.5	34.0	Hungary	6.25
5386	01G6N8X8817VF6FP7KZNS9H8DH	1000.0	45.0	Belgium	22.22222222222222
5387	01G6N8X2T10N0RDA7NBJ9384C3	344.0	44.0	Republic	7.818181818181818
5388	01G6N8WCP1W1EPCGDXDAT7WJPT	2800.0	115.0	Italy	24.347826086956523
5389	01G6N8WZSJ5D4FWPP2ZE1KS887	810.0	65.0	Sweden	12.461538461538462
5390	01G6N8WH1G8FY3N6DRHW1YDAR7	921.57	62.0	Austria	14.864032258064517
5391	01G6N8WZ21VSYCT8X4QY9VG814	1035.0	46.0	Sweden	22.5
5392	01G6N8WGXJ4R7C0HH1SRH071MG	728.0	64.0	Austria	11.375
5394	01G6N8WVPWZBTZ6H18Q6TJ290D	1118.0	114.0	Denmark	9.807017543859649
5395	01G6N8WBZG3PX6N978ETQWSQ0W	800.0	35.0	Italy	22.857142857142858
5398	01G6N8WNMCY7HVVQRTTPC5WWPX	1150.0	70.0	Switzerland	16.428571428571427
5399	01G6N8WXRS583FJ9TYVB0E7CBM	1.3	170.0	Greece	0.007647058823529412
5403	01G6N8WC0TXKATSD0QK8GQ0J0P	605.0	10.0	Italy	60.5
5405	01G6N8WHF76X091K5JN50CMTGM	756.48	58.0	Austria	13.042758620689655
5406	01G6N8X77DZG7VZP53H20GYVY8	720.0	39.0	Belgium	18.46153846153846
5407	01G6N8WKBCEJQTR8KHTNE558V1	523.48	40.0	Austria	13.087
5408	01G6N8WWFST118QBTGXJF59SZV	409.5	32.0	Poland	12.796875
5409	01G6N8X1B2AMCF6AEBWAJFC70J	652.0	57.0	Finland	11.43859649122807
5410	01G6N8XBYEBGACX5ZYT8PZ3STW	86.0	47.0	Romania	1.8297872340425532
5411	01G6N8X7PRR8VJ5SV2MB03PY9Q	725.0	9259.0	Belgium	0.07830219246138892
5414	01G6N8X46NS0EF2PHJX8PG8B2R	331.5	86.0	Bulgaria	3.854651162790698
5415	01G6N8WC2Y24GGMGXK0AATXBYR	750.0	50.0	Italy	15.0
5417	01G6N8WH5Z9ZFVQJKAPEM4F1VG	597.73	53.0	Austria	11.277924528301886
5418	01G6N8WFH8Q1H3PC3X6YTNQ91Y	841.0	68.0	France	12.367647058823529
5419	01G6N8X0XAP4YZPYZNMQ4XPXF9	614.0	40.0	Finland	15.35
5420	01G6N8WYFY0FEJ4EPAQ0PWHNZ4	1080.0	63.0	Sweden	17.142857142857142
5421	01G6N8WXPW2RRRJ53ZJAMHX25G	1.5	90.0	Greece	0.016666666666666666
5423	01G6N8WNNT9MKA7RZVSJSZJS0V	500.0	150.0	Switzerland	3.3333333333333335
5424	01G6N8X64YCGYX6VERSGMNWM3A	600.0	50.0	Hungary	12.0
5425	01G6N8X4557B2Y0AN5Z2PHRGRX	254.898	66.0	Bulgaria	3.862090909090909
5426	01G6N8WH3V8JZX0MWAWZN08GZP	599.0	36.0	Austria	16.63888888888889
5427	01G6N8WEM59KZEHGVRJF3PHT45	900.0	42.0	Spain	21.428571428571427
5428	01G6N8XBC756TWNZTXEHHBSMVP	483.0	69.0	Slovenia	7.0
5429	01G6N8XD22JHCV6KSGZGB6QSDV	320.0	100.0	Romania	3.2
5430	01G6N8WH4723MEB8MYPFNKT4PD	949.0	67.0	Austria	14.164179104477611
5432	01G6N8X39CS5XPDV97CXGDD1AZ	500.0	51.0	Republic	9.803921568627452
5433	01G6N8WK2VD9H61FGD0S2FP9JB	726.21	65.0	Austria	11.172461538461539
5434	01G6N8WK2KMD475KZFVDVMAYFH	652.49	53.0	Austria	12.311132075471699
5435	01G6N8WB0CA21VV8PGR11YT5XT	1000.0	150.0	Italy	6.666666666666667
5436	01G6N8WK018CQFJWFJTMMK7JTB	810.0	50.0	Austria	16.2
5437	01G6N8XE6VPBR81Z9N3QHWEZC0	600.0	29.0	Estonia	20.689655172413794
5438	01G6N8WF7280BZD33WGEKMV1KP	1100.0	86.0	Spain	12.790697674418604
5439	01G6N8WNVJQEXJ9FM35RVWKVH8	1200.0	100.0	Switzerland	12.0
5441	01G6N8X7T50NDGYKS12RNYDH93	570.0	100.0	Belgium	5.7
5442	01G6N8X7TMETYPK63AJZXTK1E3	1330.0	95.0	Belgium	14.0
5443	01G6N8WMFC8P8MQ0P57GKPX706	1635.0	110.0	Austria	14.863636363636363
5444	01G6N8WS31BTXGZY5K7Q7EZZHW	1190.0	79.0	Netherlands	15.063291139240507
5445	01G6N8X69XDKG766Q5PWYG9JNP	562.5	63.0	Hungary	8.928571428571429
5446	01G6N8X4ZPSWHH6WDHSN8M3CKA	200.0	55.0	Hungary	3.6363636363636362
5447	01G6N8WJRKPZXNTAWYENR6JP3H	790.75	38.0	Austria	20.80921052631579
5448	01G6N8X3QJANYQH1HYYKH77PP4	3600.0	200.0	Republic	18.0
5449	01G6N8WTSDFZE8V1HKZMT1FA9T	2223.0	102.0	Denmark	21.794117647058822
5450	01G6N8WSJ65WQ3JVBB4XGBYXMH	860.0	34.0	Netherlands	25.294117647058822
5452	01G6N8WHQQEPMH9AWXC3WM45DZ	1024.29	70.0	Austria	14.632714285714286
5453	01G6N8X51KHT3AK08B156ZACF1	300.0	48.0	Hungary	6.25
5454	01G6N8WGJXSMW80VMXJA9H79BG	2000.0	172.0	France	11.627906976744185
5455	01G6N8WWMNT9T2QYNMT7GB8EVY	5674.62	127.0	Poland	44.682047244094484
5456	01G6N8WR4B3T6V0CA7N5M0QRHP	1625.0	35.0	Netherlands	46.42857142857143
5457	01G6N8WW577QVYSR5NNT3FCXK0	504.0	36.0	Poland	14.0
5459	01G6N8X1SVXJJXXDHD691X1X0C	949.0	47.0	Finland	20.19148936170213
5462	01G6N8WF6F9MKMA68YR1VTQECX	1300.0	100.0	Spain	13.0
5463	01G6N8X2C697VTG2NT818GY535	695.0	75.0	Finland	9.266666666666667
5464	01G6N8WSJZ42JA8Q0KVEQKAPZY	2500.0	131.0	Netherlands	19.083969465648856
5466	01G6N8X5CAA78SYZQ3GXRVY81N	500.0	44.0	Hungary	11.363636363636363
5467	01G6N8WCFQTPZ457FN96Q04NJ9	800.0	60.0	Italy	13.333333333333334
5468	01G6N8WQYWQ8Q3VDN1R9QXA5TB	995.0	57.0	Netherlands	17.45614035087719
5469	01G6N8WVW0DB5AZTSSB0Z9CTK8	3900.0	154.0	Denmark	25.324675324675326
5470	01G6N8WMKV2X4NQ0XB49WJPKM0	729.05	42.0	Austria	17.35833333333333
5472	01G6N8WYKDM0EY4NFRNC7X6HWA	990.0	60.0	Sweden	16.5
5473	01G6N8X7D2FZBYSYTFDRN0YND5	3100.0	165.0	Belgium	18.78787878787879
5474	01G6N8WN3ABPCCVJ9G7Z9G3DAZ	1390.0	72.0	Switzerland	19.305555555555557
5475	01G6N8WS3E2SBNCJ5GK9JTKAQT	1006.0	95.0	Netherlands	10.589473684210526
5476	01G6N8XBRQG051FKTZJFA3W1BW	70.0	65.0	Romania	1.0769230769230769
5477	01G6N8X48XQRA5D56BM4P5V6VR	115.55069999999999	62.0	Bulgaria	1.8637209677419353
5478	01G6N8WY3P0RBJWV8B66QMHWPF	1260.0	50.0	Iceland	25.2
5479	01G6N8WHHYMWZHHXKVJ28KT99H	551.84	41.0	Austria	13.459512195121953
5481	01G6N8WGEEEVP23AR13Y9ZZE9T	540.0	41.0	France	13.170731707317072
5482	01G6N8X4ZGM0SVYTHNMWHJYBK8	1100.0	92.0	Hungary	11.956521739130435
5483	01G6N8WKBGCAZW11RJ9D2WV6S1	411.23	30.0	Austria	13.707666666666666
5484	01G6N8WRR68NNQ7V0Y4ZEXMB9Q	735.47	57.0	Netherlands	12.902982456140352
5485	01G6N8WVQ9C4VEB3J6HB53YSYF	1274.0	53.0	Denmark	24.037735849056602
5486	01G6N8WW9ZQPC0M7DM0K4MQ3JY	2019.78	50.0	Poland	40.3956
5487	01G6N8WWG04B0697R09N90TEQS	945.0	108.0	Poland	8.75
5489	01G6N8WKR6H568FD3E78NPWA3W	2.0	84.0	Austria	0.023809523809523808
5491	01G6N8WGC55FKCP59GR74R4TN0	459.0	60.0	France	7.65
5494	01G6N8WFVDTVWARV8NRKA3SXRK	825.0	87.0	France	9.482758620689655
5496	01G6N8WVZPQ9RVS6PTQRZGC4D8	409.5	32.0	Poland	12.796875
5497	01G6N8WBHGF811QD40B1FSJ76M	870.0	12.0	Italy	72.5
5500	01G6N8WC06DFW1D780KH3AQ5PN	670.0	75.0	Italy	8.933333333333334
5501	01G6N8WPMKMQDJC57QEH80Y66H	3000.0	89.0	Ireland	33.70786516853933
5503	01G6N8WFBCE4XKAXAEMA4RKVF9	2100.0	109.0	Spain	19.26605504587156
5504	01G6N8WHGC7T0YBDXS8XCJTPST	1200.0	75.0	Austria	16.0
5506	01G6N8X1DM9H7AS29MZ1JAV3Z5	667.0	54.0	Finland	12.351851851851851
5507	01G6N8WRNZQ0VV1D2RVVRAAVKN	678.66	78.0	Netherlands	8.70076923076923
5508	01G6N8X4WJWRWQYB46VFV5DD8W	1900.0	200.0	Hungary	9.5
5509	01G6N8XCNRRE2EPMX3TC4HZGNC	0.36000000000000004	2000.0	Romania	0.00018
5512	01G6N8WCPGK08M0XRR2JWB3792	1500.0	80.0	Italy	18.75
5513	01G6N8X408A6PE7X53Y94D48JB	400.0	40.0	Republic	10.0
5515	01G6N8XD3KPVTH155BD7F2732H	78.0	40.0	Romania	1.95
5516	01G6N8WCKQW4YVD4X41QJHDCQR	370.0	40.0	Italy	9.25
5517	01G6N8WFX76K3N99841VRFD074	340.0	25.0	France	13.6
5518	01G6N8X2S28ANRQ6FAM2X1J76K	480.0	53.0	Republic	9.056603773584905
5519	01G6N8X2FNW0EHBBW4MCGMCTTE	520.0	65.0	Republic	8.0
5520	01G6N8WKQ8798KBNT8NGFVHVEB	773.0	56.0	Austria	13.803571428571429
5521	01G6N8XCQV5CADD1TJ5CFBAPPC	500.0	180.0	Romania	2.7777777777777777
5522	01G6N8WK1T2YWNPKXC4VQRYX9A	299.0	44.0	Austria	6.795454545454546
5524	01G6N8XCCH7JJ5FGBK7DFYKH3C	60.0	50.0	Romania	1.2
5525	01G6N8WGM99A4XVGJJ2YGR7JB6	1230.0	100.0	France	12.3
5528	01G6N8WF8P0K3GXVGXPJV7EY10	630.0	81.0	Spain	7.777777777777778
5529	01G6N8WWWR493NGX57V1NP4ZVX	1365.0	90.0	Poland	15.166666666666666
5530	01G6N8X3YYGRC9VQEGK216VWWW	880.0	81.0	Republic	10.864197530864198
5532	01G6N8WGYTZGZNRTBJ4XKT4MPP	685.01	49.0	Austria	13.979795918367346
5533	01G6N8X2EJ19248HYFCG901AVE	430.0	72.0	Finland	5.972222222222222
5534	01G6N8XCR8ZDJ2MTHQCPRKG6D1	104.0	68.0	Romania	1.5294117647058822
5536	01G6N8WREK1ECB2D5AMJJD1F7H	1176.0	111.0	Netherlands	10.594594594594595
5538	01G6N8WHNWQF600WGC6QF6DV75	964.47	52.0	Austria	18.5475
5539	01G6N8WDDZ24H5A2F36SYPD77Y	150.0	20.0	Italy	7.5
5541	01G6N8X4VB0RXFPPBJ5T6AG9QD	650.0	95.0	Hungary	6.842105263157895
5542	01G6N8WTQ4S7D7V9MK08PY6A0M	1729.0	96.0	Denmark	18.010416666666668
5543	01G6N8WZ52ZTRPWVRMMXCKFE04	722.6999999999999	78.0	Sweden	9.265384615384615
5545	01G6N8WW4567G4FPBG9222YBP4	651.0	48.0	Poland	13.5625
5546	01G6N8WYY0D8B22C5VVGNGTV3J	369.0	38.0	Sweden	9.710526315789474
5547	01G6N8WWNE0DHZXXFN5HABEXZT	840.0	42.0	Poland	20.0
5548	01G6N8WFVG2T7QDKXE99HSM0BF	450.0	19.0	France	23.68421052631579
5550	01G6N8WM6REJJVWDB1ATJ3TD1X	3563.0	154.0	Austria	23.136363636363637
5551	01G6N8XDM37GFSMS3JDYRK4RXN	890.0	64.0	Estonia	13.90625
5552	01G6N8WW79MS449C7YTZX04A84	693.0	58.0	Poland	11.948275862068966
5553	01G6N8WBQD67HSBYVQTKKNV6HB	1500.0	150.0	Italy	10.0
5554	01G6N8WXTK6HTAKP5WA9J58GCV	1150.0	120.0	Greece	9.583333333333334
5556	01G6N8WX5VH34621TNJPAAJSV7	840.0	68.0	Poland	12.352941176470589
5558	01G6N8WZ0C1QTCAX9WTERNYARK	1386.0	92.0	Sweden	15.065217391304348
5559	01G6N8WB5YBSGCF6HP29AYX6FR	1450.0	110.0	Italy	13.181818181818182
5560	01G6N8WF6WAGS4TMB3JZ3YJM8E	1250.0	90.0	Spain	13.88888888888889
5562	01G6N8WWEW4D9C1DCPQT87ANBV	840.0	60.0	Poland	14.0
5563	01G6N8WDB03BD3FNMMB3F5BHAB	720.0	70.0	Italy	10.285714285714286
5564	01G6N8X3KTS1P4DWWKYVK09C4G	960.0	54.0	Republic	17.77777777777778
5565	01G6N8WZEPQ84V29Y9J839FK0X	630.0	40.0	Sweden	15.75
5567	01G6N8WC4NDH52RJZ1NY927S5P	850.0	70.0	Italy	12.142857142857142
5568	01G6N8WC2CAX6QWQ75JW052JTP	450.0	25.0	Italy	18.0
5569	01G6N8X1PM0QF599K9EAE6G76Q	850.0	65.0	Finland	13.076923076923077
5570	01G6N8WKXHE9N1RA53XZWDPPSY	576.72	38.0	Austria	15.176842105263159
5571	01G6N8WFEF7TVA5EQ1NHP0ME5R	349.0	18.0	France	19.38888888888889
5572	01G6N8WY74GMRH9XFDWFM44KQ2	1656.0	114.0	Iceland	14.526315789473685
5574	01G6N8XBMSBSJHCY43CG61W9Z8	80.0	60.0	Romania	1.3333333333333333
5575	01G6N8WBS3674HAC7KWPYZA909	800.0	82.0	Italy	9.75609756097561
5576	01G6N8WJECGZHP3JNMV72W6VZV	986.89	50.0	Austria	19.7378
5577	01G6N8X3FSD75T8PGHZ38892MW	380.0	30.0	Republic	12.666666666666666
5578	01G6N8WS112WHMSHJQQR8CA2ZR	1600.0	41.0	Netherlands	39.02439024390244
5579	01G6N8XCT4401P1XXFHNPYSSY4	118.0	52.0	Romania	2.269230769230769
5580	01G6N8WTP4KBVVEDN60N68M5N2	1065.3500000000001	91.0	Denmark	11.707142857142859
5581	01G6N8WZ9YHY0G862JNSWH0Y7H	736.1999999999999	62.0	Sweden	11.874193548387096
5582	01G6N8WCC12BRW9WRTZ1GAASB2	1150.0	70.0	Italy	16.428571428571427
5583	01G6N8X8RX39GV83693Z8WXAKK	925.0	63.0	Belgium	14.682539682539682
5584	01G6N8WMQV25JYQV8DB090N94N	949.99	60.0	Austria	15.833166666666667
5585	01G6N8WCD0EZBHXRXFTAM1DJ1S	900.0	50.0	Italy	18.0
5586	01G6N8WEFC1FQ1A348NRV1MPFJ	650.0	74.0	Spain	8.783783783783784
5587	01G6N8WQNPK1SCTNDF49JA793Y	2300.0	553.0	Portugal	4.159132007233273
5588	01G6N8X7YZT6T0ABX60VE7DR8B	600.0	50.0	Belgium	12.0
5590	01G6N8WCX2B6PGHFT6Q4TGGPVC	400.0	90.0	Italy	4.444444444444445
5591	01G6N8WTYS5MC39F20X7NKC824	1183.0	101.0	Denmark	11.712871287128714
5592	01G6N8WWV8YG5RHG88C6QQ21QH	798.0	75.0	Poland	10.64
